step,time,car_x,car_y,walker_x,walker_y,walker_vx,walker_vy,actual_vx,actual_vy,predicted_vx,predicted_vy,vx_error,vy_error,vx_error_abs,vy_error_abs
26,2.6,19.81200000000001,12,29.93827125540922,10.570947725629516,0.03642289306118229,0.9170400000725305,-0.05330401689212051,1.50649061571815,0.01299919,1.2008458,-0.0663032069097015,0.3056447781250713,0.0663032069097015,0.3056447781250713
27,2.7,20.57400000000001,12,29.93294085372001,10.721596787201332,-0.05330401689212051,1.50649061571815,0.09096099561922436,1.8272084689446912,-0.014884611,1.3970797,0.10584560627959852,0.43012876275267464,0.10584560627959852,0.43012876275267464
28,2.8000000000000003,21.33600000000001,12,29.94203695328193,10.9043176340958,0.09096099561922436,1.8272084689446912,-0.04594485671787971,1.2542577282931946,0.029810412,1.4938507,-0.07575526857345813,-0.2395929797146179,0.07575526857345813,0.2395929797146179
29,2.9000000000000004,22.09800000000001,12,29.937442467610143,11.02974340692512,-0.04594485671787971,1.2542577282931946,0.033112129647919285,1.6411525073852204,-0.010212666,1.3088092,0.04332479600299274,0.3323433461990022,0.04332479600299274,0.3323433461990022
30,3.0,22.86000000000001,12,29.940753680574936,11.193858657663641,0.033112129647919285,1.6411525073852204,-0.01142181769431641,1.0483344670972052,0.01552791,1.4141945,-0.026949727315912747,-0.3658599975863275,0.026949727315912747,0.3658599975863275
31,3.1,23.62200000000001,12,29.939611498805505,11.298692104373362,-0.01142181769431641,1.0483344670972052,-0.07436119007181197,0.15961960994614377,0.002092212,1.2470511,-0.07645340204473405,-1.0874315098582386,0.07645340204473405,1.0874315098582386
32,3.2,24.38400000000001,12,29.932175379798323,11.314654065367977,-0.07436119007181197,0.15961960994614377,0.10506976340895927,1.0540539062021972,-0.043227125,0.6498386,0.1482968883681897,0.4042152798174621,0.1482968883681897,0.4042152798174621
33,3.3000000000000003,25.14600000000001,12,29.94268235613922,11.420059455988197,0.10506976340895927,1.0540539062021972,0.13611404500228197,1.0572852034228044,0.030160457,1.2331365,0.10595358810645372,-0.17585133126805252,0.10595358810645372,0.17585133126805252
34,3.4000000000000004,25.908000000000012,12,29.956293760639447,11.525787976330477,0.13611404500228197,1.0572852034228044,0.07949678480041178,0.9578945486570398,0.041750222,1.2538643,0.03774656235587748,-0.2959697396730383,0.03774656235587748,0.2959697396730383
35,3.5,26.670000000000012,12,29.96424343911949,11.621577431196181,0.07949678480041178,0.9578945486570398,0.06144810727440998,2.017681747415269,0.022904996,1.1863557,0.038543111445543024,0.8313260373856668,0.038543111445543024,0.8313260373856668
36,3.6,27.432000000000013,12,29.97038824984693,11.823345605937709,0.06144810727440998,2.017681747415269,0.01597997711581896,2.3680475459457138,0.024436053,1.5600283,-0.00845607577281286,0.8080192313552597,0.00845607577281286,0.8080192313552597
37,3.7,28.194000000000013,12,29.97198624755851,12.06015036053228,0.01597997711581896,2.3680475459457138,-0.25410773758584326,2.279064626550601,0.012937828,1.8259834,-0.26704556555295056,0.45308122143738094,0.26704556555295056,0.45308122143738094
38,3.8000000000000003,28.956000000000014,12,29.94657547379993,12.28805682318734,-0.25410773758584326,2.279064626550601,-0.10903092654088221,1.6485176588893273,-0.099775285,1.8135068,-0.009255642012149914,-0.16498918277021857,0.009255642012149914,0.16498918277021857
39,3.9000000000000004,29.718000000000014,12,29.93567238114584,12.452908589076273,-0.10903092654088221,1.6485176588893273,-0.025534939975675935,0.47320865630791653,-0.031852305,1.4555976,0.006317364959779387,-0.9823889827759458,0.006317364959779387,0.9823889827759458
40,4.0,30.480000000000015,12,29.93311888714827,12.500229454707064,-0.025534939975675935,0.47320865630791653,-0.03345977248145832,1.1515677153955937,-0.012310704,0.9360864,-0.021149068265097277,0.21548129915108682,0.021149068265097277,0.21548129915108682
41,4.1000000000000005,31.242000000000015,12,29.929772909900127,12.615386226246624,-0.03345977248145832,1.1515677153955937,0.13713717221931235,1.0492879379008073,-0.0074721803,1.2882776,0.14460935251504795,-0.23898968813679033,0.14460935251504795,0.23898968813679033
42,4.2,32.00400000000001,12,29.94348662712206,12.720315020036704,0.13713717221931235,1.0492879379008073,-0.16321626653957524,1.0247366792859067,0.04186544,1.2436147,-0.20508170476246038,-0.21887799432859523,0.20508170476246038,0.21887799432859523
43,4.3,32.76600000000001,12,29.9271650004681,12.822788687965295,-0.16321626653957524,1.0247366792859067,0.02546485083483116,1.432000185845868,-0.055264585,1.2425383,0.0807294355549659,0.18946185290672002,0.0807294355549659,0.18946185290672002
44,4.4,33.52800000000001,12,29.929711485551582,12.965988706549881,0.02546485083483116,1.432000185845868,-0.046899263489699444,1.6536101776528582,0.008306381,1.3390173,-0.05520564478234061,0.3145929056573138,0.05520564478234061,0.3145929056573138
45,4.5,34.29000000000001,12,29.925021559202612,13.131349724315166,-0.046899263489699444,1.6536101776528582,-0.005475710457817071,1.9512834951317037,-0.014103836,1.4590619,0.008628125922128208,0.49222163409349573,0.008628125922128208,0.49222163409349573
46,4.6000000000000005,35.052000000000014,12,29.92447398815683,13.326478073828337,-0.005475710457817071,1.9512834951317037,-0.07198118228403827,1.3972958375108344,0.0010714032,1.5470947,-0.07305258543634763,-0.14979886520980767,0.07305258543634763,0.14979886520980767
47,4.7,35.814000000000014,12,29.917275869928424,13.466207657579421,-0.07198118228403827,1.3972958375108344,-0.0621307977112663,0.6525525455439245,-0.022425389,1.3785067,-0.03970540879393937,-0.7259541149175013,0.03970540879393937,0.7259541149175013
48,4.800000000000001,36.576000000000015,12,29.9110627901573,13.531462912133813,-0.0621307977112663,0.6525525455439245,0.009831568048982657,1.2775231839060863,-0.026374895,1.1179522,0.036206463174610175,0.15957095631361806,0.036206463174610175,0.15957095631361806
49,4.9,37.338000000000015,12,29.9120459469622,13.659215230524422,0.009831568048982657,1.2775231839060863,0.003641241811947283,1.2282213381824858,0.0012656024,1.3323174,0.0023756393927944273,-0.10409601411243607,0.0023756393927944273,0.10409601411243607
50,5.0,38.100000000000016,12,29.912410071143395,13.78203736434267,0.003641241811947283,1.2282213381824858,-0.14037786077779085,1.1190423783114163,-0.0010036135,1.3341864,-0.13937424731511922,-0.2151440564343723,0.13937424731511922,0.2151440564343723
51,5.1000000000000005,38.862000000000016,12,29.898372285065616,13.893941602173813,-0.14037786077779085,1.1190423783114163,-0.0789620608754991,0.8930310165330371,-0.045612503,1.2840111,-0.03334955803235755,-0.3909801090315381,0.03334955803235755,0.3909801090315381
52,5.2,39.62400000000002,12,29.890476078978065,13.983244703827117,-0.0789620608754991,0.8930310165330371,-0.04126688367794646,1.4238761379771367,-0.02877329,1.224963,-0.012493594504104984,0.19891318822432913,0.012493594504104984,0.19891318822432913
53,5.300000000000001,40.38600000000002,12,29.88634939061027,14.12563231762483,-0.04126688367794646,1.4238761379771367,0.17548089080325802,1.477521479990233,-0.013022751,1.394374,0.18850364141933162,0.08314746704315046,0.18850364141933162,0.08314746704315046
54,5.4,41.14800000000002,12,29.903897479690595,14.273384465623854,0.17548089080325802,1.477521479990233,0.08162102578958118,1.3693993005356746,0.04922799,1.3878982,0.03239303557952487,-0.018498906175140828,0.03239303557952487,0.018498906175140828
55,5.5,41.91000000000002,12,29.912059582269553,14.410324395677423,0.08162102578958118,1.3693993005356746,-0.16589230277310074,1.3582573349033757,0.021650964,1.3728461,-0.1875432671673125,-0.014588791653020738,0.1875432671673125,0.014588791653020738
56,5.6000000000000005,42.67200000000002,12,29.89547035199224,14.54615012916776,-0.16589230277310074,1.3582573349033757,-0.04500320624421428,2.49959490946588,-0.05111524,1.3461207,0.006112034657494325,1.1534741943245836,0.006112034657494325,1.1534741943245836
57,5.7,43.43400000000002,12,29.890970031367818,14.796109620114349,-0.04500320624421428,2.49959490946588,-0.04434836897556113,2.150764386540321,-0.029731728,1.9603434,-0.014616640839021672,0.1904210256394423,0.014616640839021672,0.1904210256394423
58,5.800000000000001,44.19600000000002,12,29.886535194470262,15.01118605876838,-0.04434836897556113,2.150764386540321,-0.01956927996254284,1.0672240832051054,-0.01591931,1.6605033,-0.0036499708530934524,-0.5932791850367769,0.0036499708530934524,0.5932791850367769
59,5.9,44.95800000000002,12,29.88457826647401,15.117908467088892,-0.01956927996254284,1.0672240832051054,0.1080522177134268,1.6468029010240501,-0.008986965,1.3311895,0.11703918253524229,0.3156133878175682,0.11703918253524229,0.3156133878175682
60,6.0,45.72000000000002,12,29.89538348824535,15.282588757191297,0.1080522177134268,1.6468029010240501,0.11350263120291516,0.9993282479538008,0.029177759,1.4529772,0.08432487236020848,-0.4536489325271562,0.08432487236020848,0.4536489325271562
61,6.1000000000000005,46.48200000000002,12,29.906733751365643,15.382521581986676,0.11350263120291516,0.9993282479538008,0.1764140578242255,0.546093378420327,0.03192516,1.2495095,0.14448889738640316,-0.7034160753531715,0.14448889738640316,0.7034160753531715
62,6.2,47.24400000000002,12,29.924375157148067,15.437130919828709,0.1764140578242255,0.546093378420327,0.12942838244819274,2.130027195425672,0.061200034,1.0518085,0.06822834857487312,1.0782187189776131,0.06822834857487312,1.0782187189776131
63,6.300000000000001,48.00600000000002,12,29.937317995392885,15.650133639371276,0.12942838244819274,2.130027195425672,-0.05238363485991966,1.353774842757778,0.042639077,1.6309102,-0.09502271156966698,-0.2771353153995706,0.09502271156966698,0.2771353153995706
64,6.4,48.76800000000002,12,29.93207963190689,15.785511123647055,-0.05238363485991966,1.353774842757778,-0.006711684745468112,1.1039809561958283,-0.016600668,1.3805226,0.009888983684860258,-0.2765416525611908,0.009888983684860258,0.2765416525611908
65,6.5,49.53000000000002,12,29.931408463432344,15.895909219266638,-0.006711684745468112,1.1039809561958283,-0.15720307086737753,1.3091353185923207,-0.008358113,1.3462809,-0.14884495833100678,-0.03714561383413195,0.14884495833100678,0.03714561383413195
